instance,seed,axis,weight_mode,termination_mode,vehicle_count,total_distance,total_charging_time,charging_count,iterations,effective_iterations,accepted_moves,improving_moves,rejected_moves,accepted_improving,accepted_equal,accepted_worse,reheat_count,restart_count,intensification_active,acceptance_rate,initial_temperature,maximum_stagnation,feasible,exact_started_calls,exact_completed_calls,termination_reason
rc101_21,2014,adaptive_fixed_work,adaptive,fixed_work,25,2313.0560246947016,385.7315051908916,21,3,2,2,1,0,1,0,1,0,0,False,1.0,117.15069804831955,1,True,100,100,exact_call_budget_exhausted
rc101_21,2014,fixed_wall_clock,fixed,wall_clock,18,1879.1623429232347,355.7909736480272,22,280,280,126,40,154,41,65,21,0,0,False,0.28,117.15069804831955,180,True,1812,1812,wall_clock_deadline
rc101_21,2014,fixed_fixed_work,fixed,fixed_work,24,2263.2948378698557,386.32514107440693,21,4,3,2,2,1,2,0,0,0,0,False,0.6666666666666666,117.15069804831955,1,True,100,100,exact_call_budget_exhausted
rc101_21,2015,adaptive_wall_clock,adaptive,wall_clock,18,1928.9302446283752,344.36133536026443,20,316,316,167,39,149,42,103,25,5,3,False,0.4,117.15069804831955,61,True,1941,1940,wall_clock_deadline
rc101_21,2015,adaptive_fixed_work,adaptive,fixed_work,22,2102.873996596123,351.18122729877496,19,7,6,4,4,2,4,0,0,0,0,False,0.6666666666666666,117.15069804831955,1,True,100,100,exact_call_budget_exhausted
rc101_21,2015,fixed_wall_clock,fixed,wall_clock,19,1933.8909052557794,317.66639001285245,21,238,238,116,33,122,34,64,19,0,0,False,0.58,117.15069804831955,181,True,1792,1791,wall_clock_deadline
rc101_21,2015,fixed_fixed_work,fixed,fixed_work,24,2263.2948378698557,386.32514107440693,21,4,3,2,2,1,2,0,0,0,0,False,0.6666666666666666,117.15069804831955,1,True,100,100,exact_call_budget_exhausted
rc101_21,2016,adaptive_wall_clock,adaptive,wall_clock,18,1918.4256751444848,369.25936574625086,22,328,328,160,34,168,37,100,27,5,3,False,0.48,117.15069804831955,151,True,2034,2033,wall_clock_deadline
rc101_21,2016,adaptive_fixed_work,adaptive,fixed_work,24,2279.7739829066963,402.72525580038376,22,4,3,3,2,0,2,0,1,0,0,False,1.0,117.15069804831955,1,True,100,100,exact_call_budget_exhausted
rc101_21,2016,fixed_wall_clock,fixed,wall_clock,18,1858.3288189958034,356.3941351548937,19,289,289,133,34,156,37,79,20,0,0,False,0.4,117.15069804831955,104,True,1900,1899,wall_clock_deadline
rc101_21,2016,fixed_fixed_work,fixed,fixed_work,24,2263.2948378698557,386.32514107440693,21,4,3,2,2,1,2,0,0,0,0,False,0.6666666666666666,117.15069804831955,1,True,100,100,exact_call_budget_exhausted
