instance,seed,stage02_2_objective,stage02_3_objective,stage02_2_feasible,stage02_3_feasible,stage02_2_iterations,stage02_3_iterations,stage02_2_effective_iterations,stage02_3_effective_iterations,stage02_2_exact_charging_calls,stage02_3_exact_charging_calls,stage02_2_cache_hits,stage02_2_cache_misses,stage02_2_unique_route_evaluations,stage02_3_cache_hits,stage02_3_cache_misses,stage02_3_unique_route_evaluations,stage02_2_runtime_seconds,stage02_3_runtime_seconds,stage02_2_removal_tier_counts,stage02_3_removal_tier_counts,stage02_2_failure_events,stage02_3_failure_events,stage02_2_accepted_moves,stage02_3_accepted_moves,stage02_2_constraint_statistics,stage02_3_constraint_statistics,objective_comparison,readiness_status
r105C15,2015,"[4,338.888543976,80.684092212,4]","[4,338.888543976,80.684092212,4]",True,True,1000,1000,1000,1000,2994,3128,73216,2994,2994,77127,3128,3128,1.9545660840085475,2.1676070420071483,"{""large"":0,""medium"":0,""small"":0}","{""large"":325,""medium"":1,""small"":10}",2171,2491,771,771,{},"{""shaw_related"":{""accepted"":5,""best"":0,""calls"":86,""candidate_proposals"":91,""distance_improvements"":3,""exact_route_evaluations"":61,""failure_reasons"":{""candidate_rejected"":81,""constraint_removal_no_change"":66,""constraint_removal_no_existing_route_insertion"":6,""evaluation_budget_exhausted"":9},""feasible_candidates"":5,""feasible_repairs"":5,""improved"":3,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":81,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":1,""best"":0,""calls"":87,""candidate_proposals"":88,""distance_improvements"":0,""exact_route_evaluations"":18,""failure_reasons"":{""candidate_rejected"":86,""constraint_removal_no_change"":70,""constraint_removal_no_existing_route_insertion"":14,""evaluation_budget_exhausted"":2},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":86,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":5,""best"":1,""calls"":84,""candidate_proposals"":89,""distance_improvements"":1,""exact_route_evaluations"":24,""failure_reasons"":{""candidate_rejected"":79,""constraint_removal_no_change"":74,""evaluation_budget_exhausted"":5},""feasible_candidates"":5,""feasible_repairs"":5,""improved"":1,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":79,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":3,""best"":3,""calls"":79,""candidate_proposals"":82,""distance_improvements"":3,""exact_route_evaluations"":21,""failure_reasons"":{""candidate_rejected"":76,""constraint_removal_no_change"":70,""constraint_removal_no_existing_route_insertion"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":3,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":76,""vehicle_reductions"":1,""weight"":1.0}}",equal,ready
r105C15,2016,"[4,356.115490808,92.94925864,4]","[4,336.1536021,80.684092212,4]",True,True,1000,1000,1000,1000,3056,3402,75038,3056,3056,74182,3402,3402,1.8829020419943845,2.303141249998589,"{""large"":0,""medium"":0,""small"":0}","{""large"":327,""medium"":1,""small"":8}",1691,2694,766,817,{},"{""shaw_related"":{""accepted"":1,""best"":0,""calls"":87,""candidate_proposals"":88,""distance_improvements"":0,""exact_route_evaluations"":48,""failure_reasons"":{""candidate_rejected"":86,""constraint_removal_no_change"":70,""constraint_removal_no_existing_route_insertion"":8,""evaluation_budget_exhausted"":8},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":0,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":86,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":1,""best"":1,""calls"":78,""candidate_proposals"":79,""distance_improvements"":1,""exact_route_evaluations"":8,""failure_reasons"":{""candidate_rejected"":77,""constraint_removal_no_change"":2,""constraint_removal_no_existing_route_insertion"":74,""evaluation_budget_exhausted"":1},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":1,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":77,""vehicle_reductions"":1,""weight"":1.0},""time_window_conflict"":{""accepted"":1,""best"":0,""calls"":87,""candidate_proposals"":88,""distance_improvements"":1,""exact_route_evaluations"":21,""failure_reasons"":{""candidate_rejected"":86,""constraint_removal_no_change"":82,""evaluation_budget_exhausted"":4},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":86,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":84,""candidate_proposals"":84,""distance_improvements"":0,""exact_route_evaluations"":11,""failure_reasons"":{""candidate_rejected"":84,""constraint_removal_no_existing_route_insertion"":82,""evaluation_budget_exhausted"":2},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":84,""vehicle_reductions"":0,""weight"":1.0}}",better,ready
rc103C15,2014,"[4,397.669856913,67.687714099,4]","[4,397.669856913,67.687714099,4]",True,True,1000,1000,1000,1000,2219,2480,74447,2219,2219,82330,2480,2480,1.1085070830013137,1.3366472920024535,"{""large"":0,""medium"":0,""small"":0}","{""large"":325,""medium"":0,""small"":11}",1903,2225,883,883,{},"{""shaw_related"":{""accepted"":6,""best"":1,""calls"":85,""candidate_proposals"":91,""distance_improvements"":3,""exact_route_evaluations"":161,""failure_reasons"":{""candidate_rejected"":79,""constraint_removal_no_change"":18,""constraint_removal_no_existing_route_insertion"":28,""evaluation_budget_exhausted"":33},""feasible_candidates"":6,""feasible_repairs"":6,""improved"":3,""new_routes_created"":0,""prefilter_passed"":170,""prefilter_rejected"":0,""rejected"":79,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":97,""candidate_proposals"":97,""distance_improvements"":0,""exact_route_evaluations"":34,""failure_reasons"":{""candidate_rejected"":97,""constraint_removal_no_change"":3,""constraint_removal_no_existing_route_insertion"":87,""evaluation_budget_exhausted"":7},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":194,""prefilter_rejected"":0,""rejected"":97,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":1,""best"":1,""calls"":76,""candidate_proposals"":77,""distance_improvements"":1,""exact_route_evaluations"":25,""failure_reasons"":{""candidate_rejected"":75,""constraint_removal_no_change"":72,""evaluation_budget_exhausted"":3},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":1,""new_routes_created"":0,""prefilter_passed"":152,""prefilter_rejected"":0,""rejected"":75,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":78,""candidate_proposals"":78,""distance_improvements"":0,""exact_route_evaluations"":31,""failure_reasons"":{""candidate_rejected"":78,""constraint_removal_no_change"":73,""evaluation_budget_exhausted"":5},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":78,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc103C15,2015,"[4,397.669856913,67.687714099,4]","[4,397.669856913,67.687714099,4]",True,True,1000,1000,1000,1000,2098,2300,76912,2098,2098,84841,2300,2300,1.051802415997372,1.2573244589875685,"{""large"":0,""medium"":0,""small"":0}","{""large"":329,""medium"":0,""small"":7}",2249,2575,868,868,{},"{""shaw_related"":{""accepted"":2,""best"":0,""calls"":86,""candidate_proposals"":88,""distance_improvements"":1,""exact_route_evaluations"":142,""failure_reasons"":{""candidate_rejected"":84,""constraint_removal_no_change"":29,""constraint_removal_no_existing_route_insertion"":24,""evaluation_budget_exhausted"":31},""feasible_candidates"":2,""feasible_repairs"":2,""improved"":1,""new_routes_created"":0,""prefilter_passed"":172,""prefilter_rejected"":0,""rejected"":84,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":1,""best"":1,""calls"":87,""candidate_proposals"":88,""distance_improvements"":1,""exact_route_evaluations"":15,""failure_reasons"":{""candidate_rejected"":86,""constraint_removal_no_change"":2,""constraint_removal_no_existing_route_insertion"":82,""evaluation_budget_exhausted"":2},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":86,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":84,""candidate_proposals"":84,""distance_improvements"":0,""exact_route_evaluations"":9,""failure_reasons"":{""candidate_rejected"":84,""constraint_removal_no_change"":83,""evaluation_budget_exhausted"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":84,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":79,""candidate_proposals"":79,""distance_improvements"":0,""exact_route_evaluations"":26,""failure_reasons"":{""candidate_rejected"":79,""constraint_removal_no_change"":74,""evaluation_budget_exhausted"":5},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":158,""prefilter_rejected"":0,""rejected"":79,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc103C15,2016,"[4,397.669856913,67.687714099,4]","[4,397.669856913,67.687714099,4]",True,True,1000,1000,1000,1000,2065,2310,75313,2065,2065,82665,2310,2310,1.0343045420013368,1.2564876669930527,"{""large"":0,""medium"":0,""small"":0}","{""large"":327,""medium"":2,""small"":7}",1883,2203,865,865,{},"{""shaw_related"":{""accepted"":5,""best"":0,""calls"":87,""candidate_proposals"":92,""distance_improvements"":2,""exact_route_evaluations"":186,""failure_reasons"":{""candidate_rejected"":82,""constraint_removal_no_change"":19,""constraint_removal_no_existing_route_insertion"":24,""evaluation_budget_exhausted"":39},""feasible_candidates"":5,""feasible_repairs"":5,""improved"":2,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":82,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":78,""candidate_proposals"":78,""distance_improvements"":0,""exact_route_evaluations"":15,""failure_reasons"":{""candidate_rejected"":78,""constraint_removal_no_change"":1,""constraint_removal_no_existing_route_insertion"":76,""evaluation_budget_exhausted"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":156,""prefilter_rejected"":0,""rejected"":78,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":1,""best"":1,""calls"":87,""candidate_proposals"":88,""distance_improvements"":1,""exact_route_evaluations"":18,""failure_reasons"":{""candidate_rejected"":86,""constraint_removal_no_change"":82,""constraint_removal_no_existing_route_insertion"":1,""evaluation_budget_exhausted"":3},""feasible_candidates"":1,""feasible_repairs"":1,""improved"":1,""new_routes_created"":0,""prefilter_passed"":174,""prefilter_rejected"":0,""rejected"":86,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":3,""best"":0,""calls"":84,""candidate_proposals"":87,""distance_improvements"":3,""exact_route_evaluations"":16,""failure_reasons"":{""candidate_rejected"":81,""constraint_removal_no_change"":79,""evaluation_budget_exhausted"":2},""feasible_candidates"":3,""feasible_repairs"":3,""improved"":3,""new_routes_created"":0,""prefilter_passed"":168,""prefilter_rejected"":0,""rejected"":81,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
c101_21,2014,"[12,1055.920259047,1386.415951629,8]","[12,1055.920259047,1386.415951629,8]",True,True,29,19,28,19,1742,1879,7148,1682,1682,3284,1879,1879,30.00038100000529,30.006418457996915,"{""large"":0,""medium"":0,""small"":0}","{""large"":2,""medium"":0,""small"":7}",5306,4021,15,10,{},"{""shaw_related"":{""accepted"":0,""best"":0,""calls"":2,""candidate_proposals"":2,""distance_improvements"":0,""exact_route_evaluations"":8,""failure_reasons"":{""candidate_rejected"":2,""evaluation_budget_exhausted"":2},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":4,""prefilter_rejected"":0,""rejected"":2,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":2,""candidate_proposals"":2,""distance_improvements"":0,""exact_route_evaluations"":8,""failure_reasons"":{""candidate_rejected"":2,""evaluation_budget_exhausted"":2},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":4,""prefilter_rejected"":0,""rejected"":2,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":2,""candidate_proposals"":2,""distance_improvements"":0,""exact_route_evaluations"":7,""failure_reasons"":{""candidate_rejected"":2,""evaluation_budget_exhausted"":1,""time_limit_reached_during_constraint_repair"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":4,""prefilter_rejected"":0,""rejected"":2,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
c101_21,2015,"[12,1076.745156206,1225.31138932,7]","[12,1055.920259047,1386.415951629,8]",True,True,26,22,23,22,1777,1782,4785,1732,1732,4076,1782,1782,30.009857750002993,30.006110499991337,"{""large"":0,""medium"":0,""small"":0}","{""large"":2,""medium"":1,""small"":7}",6504,3914,16,10,{},"{""shaw_related"":{""accepted"":0,""best"":0,""calls"":2,""candidate_proposals"":2,""distance_improvements"":0,""exact_route_evaluations"":8,""failure_reasons"":{""candidate_rejected"":2,""evaluation_budget_exhausted"":2},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":4,""prefilter_rejected"":0,""rejected"":2,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":4,""candidate_proposals"":4,""distance_improvements"":0,""exact_route_evaluations"":14,""failure_reasons"":{""candidate_rejected"":4,""evaluation_budget_exhausted"":3,""time_limit_reached_during_constraint_repair"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":8,""prefilter_rejected"":0,""rejected"":4,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":4,""failure_reasons"":{""candidate_rejected"":1,""evaluation_budget_exhausted"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":0,""rejected"":1,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0}}",better,ready
c101_21,2016,"[12,1055.920259047,1386.415951629,8]","[12,1055.920259047,1386.415951629,8]",True,True,22,25,21,25,1771,1800,4336,1728,1728,4972,1800,1800,30.00634937499126,30.00710658299795,"{""large"":0,""medium"":0,""small"":0}","{""large"":4,""medium"":0,""small"":7}",3926,5280,13,11,{},"{""shaw_related"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":4,""failure_reasons"":{""candidate_rejected"":1,""evaluation_budget_exhausted"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":0,""rejected"":1,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":4,""candidate_proposals"":4,""distance_improvements"":0,""exact_route_evaluations"":16,""failure_reasons"":{""candidate_rejected"":4,""evaluation_budget_exhausted"":4},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":8,""prefilter_rejected"":0,""rejected"":4,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":2,""time_limit_reached_during_constraint_repair"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r101_21,2014,"[21,1819.250457558,442.395748859,26]","[21,1819.250457558,442.395748859,26]",True,True,36,43,35,43,2033,2076,5410,1998,1998,5585,2076,2076,30.005129917000886,30.001204250002047,"{""large"":0,""medium"":0,""small"":0}","{""large"":11,""medium"":0,""small"":6}",25135,25159,20,20,{},"{""shaw_related"":{""accepted"":0,""best"":0,""calls"":4,""candidate_proposals"":4,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":4,""evaluation_budget_exhausted"":3,""time_limit_reached_during_constraint_repair"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":8,""prefilter_rejected"":0,""rejected"":4,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":5,""candidate_proposals"":5,""distance_improvements"":0,""exact_route_evaluations"":20,""failure_reasons"":{""candidate_rejected"":5,""evaluation_budget_exhausted"":5},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":10,""prefilter_rejected"":0,""rejected"":5,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":5,""candidate_proposals"":5,""distance_improvements"":0,""exact_route_evaluations"":20,""failure_reasons"":{""candidate_rejected"":5,""evaluation_budget_exhausted"":5},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":10,""prefilter_rejected"":0,""rejected"":5,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r101_21,2015,"[20,1799.548688513,463.254013128,27]","[20,1799.548688513,463.254013128,27]",True,True,48,52,47,52,1903,1971,5746,1884,1884,5959,1971,1971,30.026921625001705,30.013029459005338,"{""large"":0,""medium"":0,""small"":0}","{""large"":13,""medium"":1,""small"":6}",19351,19375,26,26,{},"{""shaw_related"":{""accepted"":0,""best"":0,""calls"":5,""candidate_proposals"":5,""distance_improvements"":0,""exact_route_evaluations"":18,""failure_reasons"":{""candidate_rejected"":5,""evaluation_budget_exhausted"":4,""time_limit_reached_during_constraint_repair"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":10,""prefilter_rejected"":0,""rejected"":5,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":5,""candidate_proposals"":5,""distance_improvements"":0,""exact_route_evaluations"":20,""failure_reasons"":{""candidate_rejected"":5,""evaluation_budget_exhausted"":5},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":10,""prefilter_rejected"":0,""rejected"":5,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":7,""candidate_proposals"":7,""distance_improvements"":0,""exact_route_evaluations"":28,""failure_reasons"":{""candidate_rejected"":7,""evaluation_budget_exhausted"":7},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":14,""prefilter_rejected"":0,""rejected"":7,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
r101_21,2016,"[21,1819.250457558,442.395748859,26]","[21,1819.250457558,442.395748859,26]",True,True,51,58,50,58,1962,2066,13352,1948,1948,13616,2066,2066,30.004522624993115,30.011957832990447,"{""large"":0,""medium"":0,""small"":0}","{""large"":15,""medium"":1,""small"":6}",29710,29739,25,25,{},"{""shaw_related"":{""accepted"":0,""best"":0,""calls"":5,""candidate_proposals"":5,""distance_improvements"":0,""exact_route_evaluations"":20,""failure_reasons"":{""candidate_rejected"":5,""evaluation_budget_exhausted"":5},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":10,""prefilter_rejected"":0,""rejected"":5,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":4,""candidate_proposals"":4,""distance_improvements"":0,""exact_route_evaluations"":16,""failure_reasons"":{""candidate_rejected"":4,""evaluation_budget_exhausted"":4},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":8,""prefilter_rejected"":0,""rejected"":4,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":5,""candidate_proposals"":5,""distance_improvements"":0,""exact_route_evaluations"":20,""failure_reasons"":{""candidate_rejected"":5,""evaluation_budget_exhausted"":5},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":10,""prefilter_rejected"":0,""rejected"":5,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":8,""candidate_proposals"":8,""distance_improvements"":0,""exact_route_evaluations"":29,""failure_reasons"":{""candidate_rejected"":8,""evaluation_budget_exhausted"":7,""time_limit_reached_during_constraint_repair"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":16,""prefilter_rejected"":0,""rejected"":8,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc101_21,2014,"[19,1967.498078739,339.208415916,20]","[19,1967.498078739,339.208415916,20]",True,True,25,28,24,28,2135,2216,5217,2136,2136,5471,2216,2216,30.02222145900305,30.000358999997843,"{""large"":0,""medium"":0,""small"":0}","{""large"":4,""medium"":0,""small"":8}",14361,14365,14,14,{},"{""shaw_related"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
rc101_21,2015,"[19,1925.362709303,325.819224421,19]","[19,1925.362709303,325.819224421,19]",True,True,23,31,22,31,2140,2187,4401,2122,2122,5104,2187,2187,30.025383457992575,30.00766141699569,"{""large"":0,""medium"":0,""small"":0}","{""large"":4,""medium"":1,""small"":8}",18308,18331,14,14,{},"{""shaw_related"":{""accepted"":0,""best"":0,""calls"":3,""candidate_proposals"":3,""distance_improvements"":0,""exact_route_evaluations"":12,""failure_reasons"":{""candidate_rejected"":3,""evaluation_budget_exhausted"":3},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":6,""prefilter_rejected"":0,""rejected"":3,""vehicle_reductions"":0,""weight"":1.0},""station_pressure"":{""accepted"":0,""best"":0,""calls"":5,""candidate_proposals"":5,""distance_improvements"":0,""exact_route_evaluations"":20,""failure_reasons"":{""candidate_rejected"":5,""evaluation_budget_exhausted"":4,""time_limit_reached_during_constraint_repair"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":10,""prefilter_rejected"":0,""rejected"":5,""vehicle_reductions"":0,""weight"":1.0},""time_window_conflict"":{""accepted"":0,""best"":0,""calls"":1,""candidate_proposals"":1,""distance_improvements"":0,""exact_route_evaluations"":4,""failure_reasons"":{""candidate_rejected"":1,""evaluation_budget_exhausted"":1},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":2,""prefilter_rejected"":0,""rejected"":1,""vehicle_reductions"":0,""weight"":1.0},""worst_energy_detour"":{""accepted"":0,""best"":0,""calls"":4,""candidate_proposals"":4,""distance_improvements"":0,""exact_route_evaluations"":16,""failure_reasons"":{""candidate_rejected"":4,""evaluation_budget_exhausted"":4},""feasible_candidates"":0,""feasible_repairs"":0,""improved"":0,""new_routes_created"":0,""prefilter_passed"":8,""prefilter_rejected"":0,""rejected"":4,""vehicle_reductions"":0,""weight"":1.0}}",equal,ready
