stage_id,component,run_label,attempt_or_rerun,canonical_run_label,legacy_run_label,scope,instance,seed,instance_scope,seed_scope,artifact_type,artifact_status,canonical_path,legacy_path,run_status,failure_reason,validator_status,raw_review_status,trusted_review_status,raw_to_summary_status,checksum,checksum_source,source_hash,configuration_hash,instance_hash,environment_hash,stage00_manifest_hash,repository_revision,repository_dirty,reference_repositories,comparison_baseline,supersedes,legacy_path_mapping
stage03.0,measurement,stage03.0_measurement_attempt01,attempt01,stage03.0_measurement_attempt01,stage03_measurement_smoke01,smoke,__all__,__all__,"[""c101C5"", ""r105C5"", ""rc105C5"", ""c101_21"", ""r101_21"", ""rc101_21""]","[2014, 2015, 2016]",environment,legacy_with_manifest_error,results/stage03.0_measurement_attempt01/control/stage03.0_measurement_attempt01_environment.json,results/stage03-measurement_smoke01/environment.json,feasible,raw manifest or sidecar is missing,not_verified,NOT_READY_FOR_STAGE03_FORMAL_MEASUREMENT,not_applicable,not_published,885ea1acbd622e83a20bc160411bf09c552a10b8969ac3bff853043be7469d37,computed,86c735f003164a6b75868a4abd6fe42ce178c188b4a34fb149e2813790401496,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,,,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,c331dbe8de7d85e72e6d4cfc7dd135b2f3451e07,False,"{""VRP-EVRP-Project-Hub"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"", ""revision"": ""e3a890065105f978187e532642c4442522215e02""}, ""py-ga-VRPTW"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"", ""revision"": ""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage02.3_constraint_guided_attempt16 + stage02.3_constraint_guided_rerun09,,preserve;see stage03_legacy_path_map.csv
stage03.0,measurement,stage03.0_measurement_attempt01,attempt01,stage03.0_measurement_attempt01,stage03_measurement_smoke01,smoke,c101C5,2014,"[""c101C5"", ""r105C5"", ""rc105C5"", ""c101_21"", ""r101_21"", ""rc101_21""]","[2014, 2015, 2016]",environment,legacy_with_manifest_error,results/stage03.0_measurement_attempt01/c101C5/2014/stage03.0_measurement_attempt01_environment_c101C5_2014.json,results/stage03-measurement_smoke01/environments/c101C5-alns_stage02_constraint_guided-2014.json,feasible,raw manifest or sidecar is missing,not_verified,NOT_READY_FOR_STAGE03_FORMAL_MEASUREMENT,not_applicable,not_published,8a814e8a6b1c2c4c9f99cd552f9831c4435dcb4b99a4faf2d6ca274468683e82,computed,86c735f003164a6b75868a4abd6fe42ce178c188b4a34fb149e2813790401496,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,8612d6d9aad051776097a5e50c7408f39352b8107b0639d58e5eda713f9ff876,29761e9c85996dfe52bf9d1abfcf7a6ced698184bb6656c516c4d48784a6d88a,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,c331dbe8de7d85e72e6d4cfc7dd135b2f3451e07,False,"{""VRP-EVRP-Project-Hub"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"", ""revision"": ""e3a890065105f978187e532642c4442522215e02""}, ""py-ga-VRPTW"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"", ""revision"": ""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage02.3_constraint_guided_attempt16 + stage02.3_constraint_guided_rerun09,,preserve;see stage03_legacy_path_map.csv
stage03.0,measurement,stage03.0_measurement_attempt01,attempt01,stage03.0_measurement_attempt01,stage03_measurement_smoke01,smoke,c101C5,2015,"[""c101C5"", ""r105C5"", ""rc105C5"", ""c101_21"", ""r101_21"", ""rc101_21""]","[2014, 2015, 2016]",environment,legacy_with_manifest_error,results/stage03.0_measurement_attempt01/c101C5/2015/stage03.0_measurement_attempt01_environment_c101C5_2015.json,results/stage03-measurement_smoke01/environments/c101C5-alns_stage02_constraint_guided-2015.json,feasible,raw manifest or sidecar is missing,not_verified,NOT_READY_FOR_STAGE03_FORMAL_MEASUREMENT,not_applicable,not_published,2245158599f0ebc229ebcf545fc08dbb6e6b59e3c73a1143272b92f56cc2dca9,computed,86c735f003164a6b75868a4abd6fe42ce178c188b4a34fb149e2813790401496,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,8612d6d9aad051776097a5e50c7408f39352b8107b0639d58e5eda713f9ff876,dc9ace6d61a7c395e1f0fb1b303af1302de0b6596d8fedd5659fccbd8d250ffa,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,c331dbe8de7d85e72e6d4cfc7dd135b2f3451e07,False,"{""VRP-EVRP-Project-Hub"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"", ""revision"": ""e3a890065105f978187e532642c4442522215e02""}, ""py-ga-VRPTW"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"", ""revision"": ""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage02.3_constraint_guided_attempt16 + stage02.3_constraint_guided_rerun09,,preserve;see stage03_legacy_path_map.csv
stage03.0,measurement,stage03.0_measurement_attempt01,attempt01,stage03.0_measurement_attempt01,stage03_measurement_smoke01,smoke,c101C5,2016,"[""c101C5"", ""r105C5"", ""rc105C5"", ""c101_21"", ""r101_21"", ""rc101_21""]","[2014, 2015, 2016]",environment,legacy_with_manifest_error,results/stage03.0_measurement_attempt01/c101C5/2016/stage03.0_measurement_attempt01_environment_c101C5_2016.json,results/stage03-measurement_smoke01/environments/c101C5-alns_stage02_constraint_guided-2016.json,feasible,raw manifest or sidecar is missing,not_verified,NOT_READY_FOR_STAGE03_FORMAL_MEASUREMENT,not_applicable,not_published,c3975c3499eac97fcceee05118a58ad9c666f89884311d07df0be212c8cf7fa1,computed,86c735f003164a6b75868a4abd6fe42ce178c188b4a34fb149e2813790401496,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,8612d6d9aad051776097a5e50c7408f39352b8107b0639d58e5eda713f9ff876,bea4c69838d7fb779759434ad2dc24e7a8e3c93bb43751b32bad5b3650350cfd,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,c331dbe8de7d85e72e6d4cfc7dd135b2f3451e07,False,"{""VRP-EVRP-Project-Hub"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"", ""revision"": ""e3a890065105f978187e532642c4442522215e02""}, ""py-ga-VRPTW"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"", ""revision"": ""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage02.3_constraint_guided_attempt16 + stage02.3_constraint_guided_rerun09,,preserve;see stage03_legacy_path_map.csv
stage03.0,measurement,stage03.0_measurement_attempt01,attempt01,stage03.0_measurement_attempt01,stage03_measurement_smoke01,smoke,c101_21,2014,"[""c101C5"", ""r105C5"", ""rc105C5"", ""c101_21"", ""r101_21"", ""rc101_21""]","[2014, 2015, 2016]",environment,legacy_with_manifest_error,results/stage03.0_measurement_attempt01/c101_21/2014/stage03.0_measurement_attempt01_environment_c101_21_2014.json,results/stage03-measurement_smoke01/environments/c101_21-alns_stage02_constraint_guided-2014.json,feasible,raw manifest or sidecar is missing,not_verified,NOT_READY_FOR_STAGE03_FORMAL_MEASUREMENT,not_applicable,not_published,146dea152f49379f5db3d3f87a34986e2be61235d432494202bfa909a5bb575a,computed,86c735f003164a6b75868a4abd6fe42ce178c188b4a34fb149e2813790401496,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,c5cda6ca63a7d518902cf4b02d98b4aa0f373aaa0658d5c666d1c46d38871cb9,bded1ccbb12bd55b35dc579359f8cb164a073ccd8ea21fa86f8187a482e8dec0,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,c331dbe8de7d85e72e6d4cfc7dd135b2f3451e07,False,"{""VRP-EVRP-Project-Hub"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"", ""revision"": ""e3a890065105f978187e532642c4442522215e02""}, ""py-ga-VRPTW"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"", ""revision"": ""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage02.3_constraint_guided_attempt16 + stage02.3_constraint_guided_rerun09,,preserve;see stage03_legacy_path_map.csv
stage03.0,measurement,stage03.0_measurement_attempt01,attempt01,stage03.0_measurement_attempt01,stage03_measurement_smoke01,smoke,c101_21,2015,"[""c101C5"", ""r105C5"", ""rc105C5"", ""c101_21"", ""r101_21"", ""rc101_21""]","[2014, 2015, 2016]",environment,legacy_with_manifest_error,results/stage03.0_measurement_attempt01/c101_21/2015/stage03.0_measurement_attempt01_environment_c101_21_2015.json,results/stage03-measurement_smoke01/environments/c101_21-alns_stage02_constraint_guided-2015.json,feasible,raw manifest or sidecar is missing,not_verified,NOT_READY_FOR_STAGE03_FORMAL_MEASUREMENT,not_applicable,not_published,3ec7fe8a94e69e0029a31d19094f4e58e85e41681a62bae66e7147c2767c763e,computed,86c735f003164a6b75868a4abd6fe42ce178c188b4a34fb149e2813790401496,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,c5cda6ca63a7d518902cf4b02d98b4aa0f373aaa0658d5c666d1c46d38871cb9,7556d9ef639941c5ae3fa8fe48ce415fb8f456f273af53d276d49fc434e519a2,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,c331dbe8de7d85e72e6d4cfc7dd135b2f3451e07,False,"{""VRP-EVRP-Project-Hub"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"", ""revision"": ""e3a890065105f978187e532642c4442522215e02""}, ""py-ga-VRPTW"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"", ""revision"": ""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage02.3_constraint_guided_attempt16 + stage02.3_constraint_guided_rerun09,,preserve;see stage03_legacy_path_map.csv
stage03.0,measurement,stage03.0_measurement_attempt01,attempt01,stage03.0_measurement_attempt01,stage03_measurement_smoke01,smoke,c101_21,2016,"[""c101C5"", ""r105C5"", ""rc105C5"", ""c101_21"", ""r101_21"", ""rc101_21""]","[2014, 2015, 2016]",environment,legacy_with_manifest_error,results/stage03.0_measurement_attempt01/c101_21/2016/stage03.0_measurement_attempt01_environment_c101_21_2016.json,results/stage03-measurement_smoke01/environments/c101_21-alns_stage02_constraint_guided-2016.json,feasible,raw manifest or sidecar is missing,not_verified,NOT_READY_FOR_STAGE03_FORMAL_MEASUREMENT,not_applicable,not_published,c920b2e71fefd045c7f29d89e0818806e2a01e83a7c620b719a87b025a664c70,computed,86c735f003164a6b75868a4abd6fe42ce178c188b4a34fb149e2813790401496,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,c5cda6ca63a7d518902cf4b02d98b4aa0f373aaa0658d5c666d1c46d38871cb9,265ff13c241113039b279ae8fd79c78a0dff798f72e8d667c4637f90039c3761,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,c331dbe8de7d85e72e6d4cfc7dd135b2f3451e07,False,"{""VRP-EVRP-Project-Hub"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"", ""revision"": ""e3a890065105f978187e532642c4442522215e02""}, ""py-ga-VRPTW"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"", ""revision"": ""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage02.3_constraint_guided_attempt16 + stage02.3_constraint_guided_rerun09,,preserve;see stage03_legacy_path_map.csv
stage03.0,measurement,stage03.0_measurement_attempt01,attempt01,stage03.0_measurement_attempt01,stage03_measurement_smoke01,smoke,r101_21,2014,"[""c101C5"", ""r105C5"", ""rc105C5"", ""c101_21"", ""r101_21"", ""rc101_21""]","[2014, 2015, 2016]",environment,legacy_with_manifest_error,results/stage03.0_measurement_attempt01/r101_21/2014/stage03.0_measurement_attempt01_environment_r101_21_2014.json,results/stage03-measurement_smoke01/environments/r101_21-alns_stage02_constraint_guided-2014.json,feasible,raw manifest or sidecar is missing,not_verified,NOT_READY_FOR_STAGE03_FORMAL_MEASUREMENT,not_applicable,not_published,37cc4fd88d57e36ac765ea1bfd27d97a23f6b1265c7f0f9c16524516871c1bdd,computed,86c735f003164a6b75868a4abd6fe42ce178c188b4a34fb149e2813790401496,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,0e5a3dffffbd3c516b528ef32ba1a488b817d2f151fc3e8c81023814de1c103a,23e56e85e58743345c96cb703af6203224d46ff58003d88978b04a06ed604381,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,c331dbe8de7d85e72e6d4cfc7dd135b2f3451e07,False,"{""VRP-EVRP-Project-Hub"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"", ""revision"": ""e3a890065105f978187e532642c4442522215e02""}, ""py-ga-VRPTW"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"", ""revision"": ""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage02.3_constraint_guided_attempt16 + stage02.3_constraint_guided_rerun09,,preserve;see stage03_legacy_path_map.csv
stage03.0,measurement,stage03.0_measurement_attempt01,attempt01,stage03.0_measurement_attempt01,stage03_measurement_smoke01,smoke,r101_21,2015,"[""c101C5"", ""r105C5"", ""rc105C5"", ""c101_21"", ""r101_21"", ""rc101_21""]","[2014, 2015, 2016]",environment,legacy_with_manifest_error,results/stage03.0_measurement_attempt01/r101_21/2015/stage03.0_measurement_attempt01_environment_r101_21_2015.json,results/stage03-measurement_smoke01/environments/r101_21-alns_stage02_constraint_guided-2015.json,feasible,raw manifest or sidecar is missing,not_verified,NOT_READY_FOR_STAGE03_FORMAL_MEASUREMENT,not_applicable,not_published,97db8c658bdd3f1d3c52e7d11236bef65b981cff63dc49b9189a7c40948aa5d5,computed,86c735f003164a6b75868a4abd6fe42ce178c188b4a34fb149e2813790401496,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,0e5a3dffffbd3c516b528ef32ba1a488b817d2f151fc3e8c81023814de1c103a,daece5e030c58e767abbce387421a937690b669c96d5f48105f14f4fffb52dd5,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,c331dbe8de7d85e72e6d4cfc7dd135b2f3451e07,False,"{""VRP-EVRP-Project-Hub"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"", ""revision"": ""e3a890065105f978187e532642c4442522215e02""}, ""py-ga-VRPTW"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"", ""revision"": ""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage02.3_constraint_guided_attempt16 + stage02.3_constraint_guided_rerun09,,preserve;see stage03_legacy_path_map.csv
stage03.0,measurement,stage03.0_measurement_attempt01,attempt01,stage03.0_measurement_attempt01,stage03_measurement_smoke01,smoke,r101_21,2016,"[""c101C5"", ""r105C5"", ""rc105C5"", ""c101_21"", ""r101_21"", ""rc101_21""]","[2014, 2015, 2016]",environment,legacy_with_manifest_error,results/stage03.0_measurement_attempt01/r101_21/2016/stage03.0_measurement_attempt01_environment_r101_21_2016.json,results/stage03-measurement_smoke01/environments/r101_21-alns_stage02_constraint_guided-2016.json,feasible,raw manifest or sidecar is missing,not_verified,NOT_READY_FOR_STAGE03_FORMAL_MEASUREMENT,not_applicable,not_published,d610b44533f04f4008814b31387e4c8155105ce8ee8d79af26e51a4e8eb67cc5,computed,86c735f003164a6b75868a4abd6fe42ce178c188b4a34fb149e2813790401496,50ed2d642f7e5ab1c495f9d43526dbc7ced2cb6e3521d8207719409066db928a,0e5a3dffffbd3c516b528ef32ba1a488b817d2f151fc3e8c81023814de1c103a,0e8272910fcbda9c5e16bd0f2f60cb8cb7b3ce8f1c8daa97448d6f0e8e252797,b226b97e0e67288aaaf85726ad855df71cb81406685c57c8e8c40cd8996aa0da,c331dbe8de7d85e72e6d4cfc7dd135b2f3451e07,False,"{""VRP-EVRP-Project-Hub"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/VRP-EVRP-Project-Hub"", ""revision"": ""e3a890065105f978187e532642c4442522215e02""}, ""py-ga-VRPTW"": {""dirty"": false, ""path"": ""/Users/guoyiyang/Documents/GitHub/FURP-2026-Yiyang-GUO-EVRP-TW/reference/py-ga-VRPTW"", ""revision"": ""8e005caaaf6471a4505588d88c7f0f5e0d4ebffa""}}",stage02.3_constraint_guided_attempt16 + stage02.3_constraint_guided_rerun09,,preserve;see stage03_legacy_path_map.csv
